Ask,AVolume,Bid,BVolume,Exchange,Ticker,TimeStamp,Spread
0.084525,9603,0.084122,12748.2805,Bitget,DOGE/USDT,2022-11-09T11:36:03.074Z,0.000403
0.084393,987,0.084326,60442,BitMart,DOGE/USDT,2022-11-09T11:36:14.150Z,6.70E-05
0.084509,39432,0.084304,788,BitMart,DOGE/USDT,2022-11-09T11:36:14.150Z,0.000205
0.084559,65787,0.084302,1640,BitMart,DOGE/USDT,2022-11-09T11:36:14.150Z,0.000257
0.084601,166687,0.084294,1655,BitMart,DOGE/USDT,2022-11-09T11:36:14.150Z,0.000307
0.084649,95493,0.084292,1663,BitMart,DOGE/USDT,2022-11-09T11:36:14.150Z,0.000357
0.084691,44652,0.084289,1075,BitMart,DOGE/USDT,2022-11-09T11:36:14.150Z,0.000402
0.084716,99027,0.084287,1247,BitMart,DOGE/USDT,2022-11-09T11:36:14.150Z,0.000429
0.084758,87435,0.084285,1098,BitMart,DOGE/USDT,2022-11-09T11:36:14.150Z,0.000473
0.084774,82732,0.084284,67161,BitMart,DOGE/USDT,2022-11-09T11:36:14.150Z,0.00049
0.084824,50909,0.084279,579,BitMart,DOGE/USDT,2022-11-09T11:36:14.150Z,0.000545
0.084874,146977,0.084277,954,BitMart,DOGE/USDT,2022-11-09T11:36:14.150Z,0.000597
0.084949,128598,0.084275,1326,BitMart,DOGE/USDT,2022-11-09T11:36:14.150Z,0.000674
0.084992,76813,0.084267,1115,BitMart,DOGE/USDT,2022-11-09T11:36:14.150Z,0.000725
0.085034,142590,0.084217,150594,BitMart,DOGE/USDT,2022-11-09T11:36:14.150Z,0.000817
0.0851,74986,0.084175,131718,BitMart,DOGE/USDT,2022-11-09T11:36:14.150Z,0.000925
0.08517,136190,0.084119,54003,BitMart,DOGE/USDT,2022-11-09T11:36:14.150Z,0.001051
0.085236,154837,0.084045,112596,BitMart,DOGE/USDT,2022-11-09T11:36:14.150Z,0.001191
0.085279,153086,0.083992,113524,BitMart,DOGE/USDT,2022-11-09T11:36:14.150Z,0.001287
0.085341,160486,0.08395,126121,BitMart,DOGE/USDT,2022-11-09T11:36:14.150Z,0.001391
0.085409,133037,0.083933,107161,BitMart,DOGE/USDT,2022-11-09T11:36:14.150Z,0.001476
0.084509,43.44,0.084484,83.62,Gate.io,DOGE/USDT,2022-11-09T11:36:23.404Z,2.50E-05
0.08453,200,0.084466,1316.48,Gate.io,DOGE/USDT,2022-11-09T11:36:23.404Z,6.40E-05
0.084542,803.33,0.084465,5500,Gate.io,DOGE/USDT,2022-11-09T11:36:23.404Z,7.70E-05
0.084551,1084.83,0.084462,1316.48,Gate.io,DOGE/USDT,2022-11-09T11:36:23.404Z,8.90E-05
0.084608,5917.6,0.084461,2119.81,Gate.io,DOGE/USDT,2022-11-09T11:36:23.404Z,0.000147
0.084648,2000,0.08446,1316.48,Gate.io,DOGE/USDT,2022-11-09T11:36:23.404Z,0.000188
0.084656,20935.42,0.084459,5500,Gate.io,DOGE/USDT,2022-11-09T11:36:23.404Z,0.000197
0.084694,137.84,0.084435,1316.48,Gate.io,DOGE/USDT,2022-11-09T11:36:23.404Z,0.000259
0.084697,204785.94,0.084434,1316.48,Gate.io,DOGE/USDT,2022-11-09T11:36:23.404Z,0.000263
0.084699,10000,0.084433,1508.17,Gate.io,DOGE/USDT,2022-11-09T11:36:23.404Z,0.000266
0.084704,23685.74,0.084411,1316.48,Gate.io,DOGE/USDT,2022-11-09T11:36:23.404Z,0.000293
0.084721,1322.32,0.08441,1316.48,Gate.io,DOGE/USDT,2022-11-09T11:36:23.404Z,0.000311
0.084736,23635.04,0.08436,1316.48,Gate.io,DOGE/USDT,2022-11-09T11:36:23.404Z,0.000376
0.084737,11817.19,0.084359,1316.48,Gate.io,DOGE/USDT,2022-11-09T11:36:23.404Z,0.000378
0.084762,59069.62,0.084356,5766.44,Gate.io,DOGE/USDT,2022-11-09T11:36:23.404Z,0.000406
0.084768,23688.26,0.084346,5932.68,Gate.io,DOGE/USDT,2022-11-09T11:36:23.404Z,0.000422
0.084771,347.63,0.084344,1893.09,Gate.io,DOGE/USDT,2022-11-09T11:36:23.404Z,0.000427
0.084772,117963.47,0.084343,1316.48,Gate.io,DOGE/USDT,2022-11-09T11:36:23.404Z,0.000429
0.084776,647.74,0.084342,1316.48,Gate.io,DOGE/USDT,2022-11-09T11:36:23.404Z,0.000434
0.084782,80.2,0.084335,1234.01,Gate.io,DOGE/USDT,2022-11-09T11:36:23.404Z,0.000447
0.084563,1878.1289,0.084467,3000.0037,Bitget,DOGE/USDT,2022-11-09T11:36:35.420Z,9.60E-05
0.084698,3000.0005,0.084465,3000.0006,Bitget,DOGE/USDT,2022-11-09T11:36:35.420Z,0.000233
0.0847,3000.0044,0.084463,3000.0029,Bitget,DOGE/USDT,2022-11-09T11:36:35.420Z,0.000237
0.084702,3000.0032,0.084461,3000.0038,Bitget,DOGE/USDT,2022-11-09T11:36:35.420Z,0.000241
0.084704,3000.0026,0.084459,3000.0004,Bitget,DOGE/USDT,2022-11-09T11:36:35.420Z,0.000245
0.084706,3000.0016,0.084457,3000.0036,Bitget,DOGE/USDT,2022-11-09T11:36:35.420Z,0.000249
0.084708,7019.7237,0.084452,8415,Bitget,DOGE/USDT,2022-11-09T11:36:35.420Z,0.000256
0.084713,3000.0007,0.084442,7765.065,Bitget,DOGE/USDT,2022-11-09T11:36:35.420Z,0.000271
0.084718,10685.4,0.084439,3000,Bitget,DOGE/USDT,2022-11-09T11:36:35.420Z,0.000279
0.084723,3000.0015,0.084432,9379.5335,Bitget,DOGE/USDT,2022-11-09T11:36:35.420Z,0.000291
0.084728,26199.5369,0.084422,10903.3434,Bitget,DOGE/USDT,2022-11-09T11:36:35.420Z,0.000306
0.084731,3000.0039,0.084412,12755.7987,Bitget,DOGE/USDT,2022-11-09T11:36:35.420Z,0.000319
0.084732,3000.0019,0.084409,9603,Bitget,DOGE/USDT,2022-11-09T11:36:35.420Z,0.000323
0.084738,3362.2388,0.084408,3368.8017,Bitget,DOGE/USDT,2022-11-09T11:36:35.420Z,0.00033
0.084741,3000.002,0.084402,17024.5824,Bitget,DOGE/USDT,2022-11-09T11:36:35.420Z,0.000339
0.084748,26522.156,0.084401,511620.9246,Bitget,DOGE/USDT,2022-11-09T11:36:35.420Z,0.000347
0.084758,66494.9909,0.084392,29568.8622,Bitget,DOGE/USDT,2022-11-09T11:36:35.420Z,0.000366
0.084764,511620.9246,0.084383,15568.6014,Bitget,DOGE/USDT,2022-11-09T11:36:35.420Z,0.000381
0.084768,61750.0499,0.084382,79337.7371,Bitget,DOGE/USDT,2022-11-09T11:36:35.420Z,0.000386
0.084778,54055.5819,0.084372,126493.8327,Bitget,DOGE/USDT,2022-11-09T11:36:35.420Z,0.000406
0.084464,1085,0.084385,730,BitMart,DOGE/USDT,2022-11-09T11:36:47.662Z,7.90E-05
0.08447,751,0.084379,1435,BitMart,DOGE/USDT,2022-11-09T11:36:47.662Z,9.10E-05
0.084476,812,0.084364,1261,BitMart,DOGE/USDT,2022-11-09T11:36:47.662Z,0.000112
0.084478,1098,0.08436,802,BitMart,DOGE/USDT,2022-11-09T11:36:47.662Z,0.000118
0.08448,1302,0.084284,67161,BitMart,DOGE/USDT,2022-11-09T11:36:47.662Z,0.000196
0.084489,82151,0.084217,150594,BitMart,DOGE/USDT,2022-11-09T11:36:47.662Z,0.000272
0.084493,790,0.084175,131718,BitMart,DOGE/USDT,2022-11-09T11:36:47.662Z,0.000318
0.084495,557,0.084119,54003,BitMart,DOGE/USDT,2022-11-09T11:36:47.662Z,0.000376
0.084497,1703,0.084045,112596,BitMart,DOGE/USDT,2022-11-09T11:36:47.662Z,0.000452
0.084531,138522,0.083992,113524,BitMart,DOGE/USDT,2022-11-09T11:36:47.662Z,0.000539
0.08454,449,0.08395,126121,BitMart,DOGE/USDT,2022-11-09T11:36:47.662Z,0.00059
0.084542,1177,0.083933,107161,BitMart,DOGE/USDT,2022-11-09T11:36:47.662Z,0.000609
0.084584,80173,0.083891,2382,BitMart,DOGE/USDT,2022-11-09T11:36:47.662Z,0.000693
0.084607,948,0.08389,64696,BitMart,DOGE/USDT,2022-11-09T11:36:47.662Z,0.000717
0.084611,1160,0.083874,122176,BitMart,DOGE/USDT,2022-11-09T11:36:47.662Z,0.000737
0.084613,1004,0.083821,57191,BitMart,DOGE/USDT,2022-11-09T11:36:47.662Z,0.000792
0.084615,1417,0.083747,115309,BitMart,DOGE/USDT,2022-11-09T11:36:47.662Z,0.000868
0.084617,1598,0.083743,135313,BitMart,DOGE/USDT,2022-11-09T11:36:47.662Z,0.000874
0.084649,155443,0.083701,74545,BitMart,DOGE/USDT,2022-11-09T11:36:47.662Z,0.000948
0.084699,44247,0.083663,123733,BitMart,DOGE/USDT,2022-11-09T11:36:47.662Z,0.001036
0.084333,43.58,0.084308,83.7,Gate.io,DOGE/USDT,2022-11-09T11:36:57.240Z,2.50E-05
0.084352,770.03,0.084289,803.33,Gate.io,DOGE/USDT,2022-11-09T11:36:57.240Z,6.30E-05
0.084451,5928.73,0.084287,5500,Gate.io,DOGE/USDT,2022-11-09T11:36:57.240Z,0.000164
0.084461,1087.32,0.084258,1506.7,Gate.io,DOGE/USDT,2022-11-09T11:36:57.240Z,0.000203
0.084466,1662.4,0.084248,1316.48,Gate.io,DOGE/USDT,2022-11-09T11:36:57.240Z,0.000218
0.084488,2000,0.084199,1179.29,Gate.io,DOGE/USDT,2022-11-09T11:36:57.240Z,0.000289
0.084523,204785.94,0.084168,1895.26,Gate.io,DOGE/USDT,2022-11-09T11:36:57.240Z,0.000355
0.084545,2000,0.08416,1039.42,Gate.io,DOGE/USDT,2022-11-09T11:36:57.240Z,0.000385
0.084554,13843.06,0.084159,3385.7,Gate.io,DOGE/USDT,2022-11-09T11:36:57.240Z,0.000395
0.084564,23738.87,0.084157,1728.36,Gate.io,DOGE/USDT,2022-11-09T11:36:57.240Z,0.000407
0.084592,23738.87,0.084155,1885.38,Gate.io,DOGE/USDT,2022-11-09T11:36:57.240Z,0.000437
0.084598,59184.37,0.084154,1382.19,Gate.io,DOGE/USDT,2022-11-09T11:36:57.240Z,0.000444
0.084602,5337.19,0.084152,1402.31,Gate.io,DOGE/USDT,2022-11-09T11:36:57.240Z,0.00045
0.084619,10000,0.084141,12.29,Gate.io,DOGE/USDT,2022-11-09T11:36:57.240Z,0.000478
0.084643,1000,0.084138,1531.87,Gate.io,DOGE/USDT,2022-11-09T11:36:57.240Z,0.000505
0.084644,403746.1,0.084132,5937.18,Gate.io,DOGE/USDT,2022-11-09T11:36:57.240Z,0.000512
0.084668,23654.2,0.084117,8333.1,Gate.io,DOGE/USDT,2022-11-09T11:36:57.240Z,0.000551
0.084673,617713.47,0.084112,12385.19,Gate.io,DOGE/USDT,2022-11-09T11:36:57.240Z,0.000561
0.084681,118090.24,0.084107,80.2,Gate.io,DOGE/USDT,2022-11-09T11:36:57.240Z,0.000574
0.084703,3317.11386,0.084087,615.08,Gate.io,DOGE/USDT,2022-11-09T11:36:57.240Z,0.000616
0.084331,29184.2292,0.084273,2000,Bitget,DOGE/USDT,2022-11-09T11:37:08.905Z,5.80E-05
0.084342,1878.1289,0.084272,8178.3596,Bitget,DOGE/USDT,2022-11-09T11:37:08.905Z,7.00E-05
0.084468,3000.0017,0.084248,3000.0006,Bitget,DOGE/USDT,2022-11-09T11:37:08.905Z,0.00022
0.08447,3000.0031,0.084246,3000.0019,Bitget,DOGE/USDT,2022-11-09T11:37:08.905Z,0.000224
0.084472,3000.0047,0.084244,3000.0001,Bitget,DOGE/USDT,2022-11-09T11:37:08.905Z,0.000228
0.084474,3000.0042,0.084242,3000.0033,Bitget,DOGE/USDT,2022-11-09T11:37:08.905Z,0.000232
0.084476,3000.0034,0.08424,3000.0049,Bitget,DOGE/USDT,2022-11-09T11:37:08.905Z,0.000236
0.084478,3000.0033,0.084238,3989.7,Bitget,DOGE/USDT,2022-11-09T11:37:08.905Z,0.00024
0.084483,111940.29,0.084232,11289.28,Bitget,DOGE/USDT,2022-11-09T11:37:08.905Z,0.000251
0.084488,4643.892,0.08423,3000.0011,Bitget,DOGE/USDT,2022-11-09T11:37:08.905Z,0.000258
0.084494,3000.0042,0.084222,24995.0611,Bitget,DOGE/USDT,2022-11-09T11:37:08.905Z,0.000272
0.084498,3000.0047,0.084212,16112.7241,Bitget,DOGE/USDT,2022-11-09T11:37:08.905Z,0.000286
0.084503,76449.78,0.084207,4455,Bitget,DOGE/USDT,2022-11-09T11:37:08.905Z,0.000296
0.084508,13655.73,0.084206,9603,Bitget,DOGE/USDT,2022-11-09T11:37:08.905Z,0.000302
0.084513,3000.0025,0.084203,4754.574,Bitget,DOGE/USDT,2022-11-09T11:37:08.905Z,0.00031
0.084518,3263.9522,0.084202,19374.5434,Bitget,DOGE/USDT,2022-11-09T11:37:08.905Z,0.000316
0.084528,17944.7415,0.084196,3000.0001,Bitget,DOGE/USDT,2022-11-09T11:37:08.905Z,0.000332
0.084538,18504.2864,0.084192,21574.7854,Bitget,DOGE/USDT,2022-11-09T11:37:08.905Z,0.000346
0.084539,452606.6279,0.084182,19971.6191,Bitget,DOGE/USDT,2022-11-09T11:37:08.905Z,0.000357
0.084542,3000.0009,0.084177,512954.1783,Bitget,DOGE/USDT,2022-11-09T11:37:08.905Z,0.000365
0.084308,245,0.084294,477,BitMart,DOGE/USDT,2022-11-09T11:37:22.198Z,1.40E-05
0.084314,1332,0.084289,815,BitMart,DOGE/USDT,2022-11-09T11:37:22.198Z,2.50E-05
0.084316,1311,0.084119,54003,BitMart,DOGE/USDT,2022-11-09T11:37:22.198Z,0.000197
0.084318,738,0.084045,112596,BitMart,DOGE/USDT,2022-11-09T11:37:22.198Z,0.000273
0.08432,1136,0.083992,113524,BitMart,DOGE/USDT,2022-11-09T11:37:22.198Z,0.000328
0.084321,1426,0.08395,126121,BitMart,DOGE/USDT,2022-11-09T11:37:22.198Z,0.000371
0.084335,1291,0.083933,107161,BitMart,DOGE/USDT,2022-11-09T11:37:22.198Z,0.000402
0.084341,637,0.08389,64696,BitMart,DOGE/USDT,2022-11-09T11:37:22.198Z,0.000451
0.084343,714,0.083874,122176,BitMart,DOGE/USDT,2022-11-09T11:37:22.198Z,0.000469
0.084345,1488,0.083821,57191,BitMart,DOGE/USDT,2022-11-09T11:37:22.198Z,0.000524
0.084347,638,0.083748,2386,BitMart,DOGE/USDT,2022-11-09T11:37:22.198Z,0.000599
0.084389,77624,0.083747,115309,BitMart,DOGE/USDT,2022-11-09T11:37:22.198Z,0.000642
0.084391,1030,0.083743,135313,BitMart,DOGE/USDT,2022-11-09T11:37:22.198Z,0.000648
0.084393,612,0.083701,74545,BitMart,DOGE/USDT,2022-11-09T11:37:22.198Z,0.000692
0.084401,1139,0.083663,123733,BitMart,DOGE/USDT,2022-11-09T11:37:22.198Z,0.000738
0.084403,605,0.083632,51981,BitMart,DOGE/USDT,2022-11-09T11:37:22.198Z,0.000771
0.084406,1552,0.08359,133197,BitMart,DOGE/USDT,2022-11-09T11:37:22.198Z,0.000816
0.084408,426,0.083584,39818,BitMart,DOGE/USDT,2022-11-09T11:37:22.198Z,0.000824
0.084431,94235,0.083553,65520,BitMart,DOGE/USDT,2022-11-09T11:37:22.198Z,0.000878
0.084511,42958,0.083496,103386,BitMart,DOGE/USDT,2022-11-09T11:37:22.198Z,0.001015
0.084276,11004.85,0.084252,83.74,Gate.io,DOGE/USDT,2022-11-09T11:37:31.780Z,2.40E-05
0.084316,602.6,0.084241,722.9,Gate.io,DOGE/USDT,2022-11-09T11:37:31.780Z,7.50E-05
0.084322,722.9,0.084234,5500,Gate.io,DOGE/USDT,2022-11-09T11:37:31.780Z,8.80E-05
0.084331,1088.35,0.084221,1506.7,Gate.io,DOGE/USDT,2022-11-09T11:37:31.780Z,0.00011
0.084385,5933.98,0.084198,474.88,Gate.io,DOGE/USDT,2022-11-09T11:37:31.780Z,0.000187
0.084458,2000,0.084188,1316.48,Gate.io,DOGE/USDT,2022-11-09T11:37:31.780Z,0.00027
0.08448,23751.56,0.084187,1316.48,Gate.io,DOGE/USDT,2022-11-09T11:37:31.780Z,0.000293
0.084488,34484,0.084186,1316.48,Gate.io,DOGE/USDT,2022-11-09T11:37:31.780Z,0.000302
0.084498,2000,0.084185,1316.48,Gate.io,DOGE/USDT,2022-11-09T11:37:31.780Z,0.000313
0.084512,23758.61,0.084184,1316.48,Gate.io,DOGE/USDT,2022-11-09T11:37:31.780Z,0.000328
0.084518,204785.94,0.084183,1316.48,Gate.io,DOGE/USDT,2022-11-09T11:37:31.780Z,0.000335
0.084523,5342.35,0.08418,1316.48,Gate.io,DOGE/USDT,2022-11-09T11:37:31.780Z,0.000343
0.084539,21846.42,0.084179,2496.37,Gate.io,DOGE/USDT,2022-11-09T11:37:31.780Z,0.00036
0.084562,26146.76,0.084141,12.29,Gate.io,DOGE/USDT,2022-11-09T11:37:31.780Z,0.000421
0.084584,59200.11,0.084136,4166.06,Gate.io,DOGE/USDT,2022-11-09T11:37:31.780Z,0.000448
0.08464,35631.15,0.084135,12390.28,Gate.io,DOGE/USDT,2022-11-09T11:37:31.780Z,0.000505
0.084672,1000,0.084133,1896.89,Gate.io,DOGE/USDT,2022-11-09T11:37:31.780Z,0.000539
0.084673,586474.47,0.084125,1237.05,Gate.io,DOGE/USDT,2022-11-09T11:37:31.780Z,0.000548
0.084681,118090.24,0.084116,6069.4,Gate.io,DOGE/USDT,2022-11-09T11:37:31.780Z,0.000565
0.084697,60000,0.084111,29629.81,Gate.io,DOGE/USDT,2022-11-09T11:37:31.780Z,0.000586
0.084303,3000,0.084209,3000.0028,Bitget,DOGE/USDT,2022-11-09T11:37:43.422Z,9.40E-05
0.084321,1878.1289,0.084207,3000.0009,Bitget,DOGE/USDT,2022-11-09T11:37:43.422Z,0.000114
0.084428,3000.0048,0.084205,3000.0018,Bitget,DOGE/USDT,2022-11-09T11:37:43.422Z,0.000223
0.08443,3000.0021,0.084203,3000.0004,Bitget,DOGE/USDT,2022-11-09T11:37:43.422Z,0.000227
0.084432,3000,0.084201,3000.0018,Bitget,DOGE/USDT,2022-11-09T11:37:43.422Z,0.000231
0.084434,3000.0036,0.084199,3523.6785,Bitget,DOGE/USDT,2022-11-09T11:37:43.422Z,0.000235
0.084436,3000.0001,0.084198,6435,Bitget,DOGE/USDT,2022-11-09T11:37:43.422Z,0.000238
0.084438,5588.7652,0.084192,3000.0045,Bitget,DOGE/USDT,2022-11-09T11:37:43.422Z,0.000246
0.084443,111893.76,0.084182,16041.1268,Bitget,DOGE/USDT,2022-11-09T11:37:43.422Z,0.000261
0.084458,4782.69,0.084172,16477.5327,Bitget,DOGE/USDT,2022-11-09T11:37:43.422Z,0.000286
0.084468,16363.3636,0.084171,3000.0011,Bitget,DOGE/USDT,2022-11-09T11:37:43.422Z,0.000297
0.084471,3000.0022,0.084162,9707.9509,Bitget,DOGE/USDT,2022-11-09T11:37:43.422Z,0.000309
0.084473,3000.0031,0.084154,3000.003,Bitget,DOGE/USDT,2022-11-09T11:37:43.422Z,0.000319
0.084477,3000.0045,0.084153,3000.0033,Bitget,DOGE/USDT,2022-11-09T11:37:43.422Z,0.000324
0.084478,12024.488,0.084152,34316.4976,Bitget,DOGE/USDT,2022-11-09T11:37:43.422Z,0.000326
0.084483,3000.001,0.084149,4455,Bitget,DOGE/USDT,2022-11-09T11:37:43.422Z,0.000334
0.084487,6435,0.084142,9960.0981,Bitget,DOGE/USDT,2022-11-09T11:37:43.422Z,0.000345
0.084488,10258.5542,0.084138,487330.6609,Bitget,DOGE/USDT,2022-11-09T11:37:43.422Z,0.00035
0.084493,3000.001,0.084137,5705.8155,Bitget,DOGE/USDT,2022-11-09T11:37:43.422Z,0.000356
0.084498,25513.6415,0.084135,25025.3883,Bitget,DOGE/USDT,2022-11-09T11:37:43.422Z,0.000363
0.084198,1359,0.084194,520,BitMart,DOGE/USDT,2022-11-09T11:37:55.946Z,4.00E-06
0.084211,1364,0.08418,1540,BitMart,DOGE/USDT,2022-11-09T11:37:55.946Z,3.10E-05
0.084213,1051,0.084174,1475,BitMart,DOGE/USDT,2022-11-09T11:37:55.946Z,3.90E-05
0.084215,1586,0.084165,613,BitMart,DOGE/USDT,2022-11-09T11:37:55.946Z,5.00E-05
0.084225,1302,0.084119,54003,BitMart,DOGE/USDT,2022-11-09T11:37:55.946Z,0.000106
0.084256,850,0.084045,112596,BitMart,DOGE/USDT,2022-11-09T11:37:55.946Z,0.000211
0.084258,1255,0.083992,113524,BitMart,DOGE/USDT,2022-11-09T11:37:55.946Z,0.000266
0.084259,896,0.08395,126121,BitMart,DOGE/USDT,2022-11-09T11:37:55.946Z,0.000309
0.084261,628,0.083933,107161,BitMart,DOGE/USDT,2022-11-09T11:37:55.946Z,0.000328
0.084263,1549,0.08389,64696,BitMart,DOGE/USDT,2022-11-09T11:37:55.946Z,0.000373
0.084264,1657,0.083874,122176,BitMart,DOGE/USDT,2022-11-09T11:37:55.946Z,0.00039
0.084266,1317,0.083821,57191,BitMart,DOGE/USDT,2022-11-09T11:37:55.946Z,0.000445
0.084271,402,0.083747,115309,BitMart,DOGE/USDT,2022-11-09T11:37:55.946Z,0.000524
0.084273,893,0.083743,135313,BitMart,DOGE/USDT,2022-11-09T11:37:55.946Z,0.00053
0.084274,92580,0.083701,74545,BitMart,DOGE/USDT,2022-11-09T11:37:55.946Z,0.000573
0.084275,595,0.083664,2389,BitMart,DOGE/USDT,2022-11-09T11:37:55.946Z,0.000611
0.084276,1538,0.083663,123733,BitMart,DOGE/USDT,2022-11-09T11:37:55.946Z,0.000613
0.084278,400,0.083632,51981,BitMart,DOGE/USDT,2022-11-09T11:37:55.946Z,0.000646
0.08428,1410,0.08359,133197,BitMart,DOGE/USDT,2022-11-09T11:37:55.946Z,0.00069
0.084281,1375,0.083584,39818,BitMart,DOGE/USDT,2022-11-09T11:37:55.946Z,0.000697
0.08439,43.54,0.084372,722.9,Gate.io,DOGE/USDT,2022-11-09T11:38:05.924Z,1.80E-05
0.08447,722.9,0.084366,1316.48,Gate.io,DOGE/USDT,2022-11-09T11:38:05.924Z,0.000104
0.084516,473.36,0.084365,83.7,Gate.io,DOGE/USDT,2022-11-09T11:38:05.924Z,0.000151
0.084576,23708.2,0.084347,1316.48,Gate.io,DOGE/USDT,2022-11-09T11:38:05.924Z,0.000229
0.084579,204785.94,0.084346,2599.38,Gate.io,DOGE/USDT,2022-11-09T11:38:05.924Z,0.000233
0.084599,10000,0.084345,1316.48,Gate.io,DOGE/USDT,2022-11-09T11:38:05.924Z,0.000254
0.08462,1000,0.084344,5500,Gate.io,DOGE/USDT,2022-11-09T11:38:05.924Z,0.000276
0.084621,403746.1,0.084323,1506.7,Gate.io,DOGE/USDT,2022-11-09T11:38:05.924Z,0.000298
0.084629,11836.02,0.084321,1316.48,Gate.io,DOGE/USDT,2022-11-09T11:38:05.924Z,0.000308
0.084632,23719.17,0.08432,5500,Gate.io,DOGE/USDT,2022-11-09T11:38:05.924Z,0.000312
0.084641,5336.56,0.084317,1316.48,Gate.io,DOGE/USDT,2022-11-09T11:38:05.924Z,0.000324
0.084656,23719.17,0.084316,1316.48,Gate.io,DOGE/USDT,2022-11-09T11:38:05.924Z,0.00034
0.084693,118073.51,0.084297,1316.48,Gate.io,DOGE/USDT,2022-11-09T11:38:05.924Z,0.000396
0.084703,3317.11386,0.084293,1316.48,Gate.io,DOGE/USDT,2022-11-09T11:38:05.924Z,0.00041
0.084722,23646.03,0.084292,1316.48,Gate.io,DOGE/USDT,2022-11-09T11:38:05.924Z,0.00043
0.084745,59099.14,0.084291,1316.48,Gate.io,DOGE/USDT,2022-11-09T11:38:05.924Z,0.000454
0.084762,118173.82,0.084276,1316.48,Gate.io,DOGE/USDT,2022-11-09T11:38:05.924Z,0.000486
0.084771,347.63,0.084275,1316.48,Gate.io,DOGE/USDT,2022-11-09T11:38:05.924Z,0.000496
0.084776,647.74,0.084271,1316.48,Gate.io,DOGE/USDT,2022-11-09T11:38:05.924Z,0.000505
0.08478,586474.47,0.08427,1316.48,Gate.io,DOGE/USDT,2022-11-09T11:38:05.924Z,0.00051
0.084486,1878.1289,0.084336,3000.0011,Bitget,DOGE/USDT,2022-11-09T11:38:17.244Z,0.00015
0.084558,3000.0009,0.084334,3000.001,Bitget,DOGE/USDT,2022-11-09T11:38:17.244Z,0.000224
0.08456,3000.0014,0.084332,3000.0001,Bitget,DOGE/USDT,2022-11-09T11:38:17.244Z,0.000228
0.084562,3000.0027,0.08433,3000.0041,Bitget,DOGE/USDT,2022-11-09T11:38:17.244Z,0.000232
0.084564,3000.0006,0.084328,3000.0005,Bitget,DOGE/USDT,2022-11-09T11:38:17.244Z,0.000236
0.084566,3000.0022,0.084326,3583.4872,Bitget,DOGE/USDT,2022-11-09T11:38:17.244Z,0.00024
0.084568,3645.972,0.084325,6435,Bitget,DOGE/USDT,2022-11-09T11:38:17.244Z,0.000243
0.084573,3000.0007,0.084322,9857.4149,Bitget,DOGE/USDT,2022-11-09T11:38:17.244Z,0.000251
0.084578,3000.0027,0.084312,10397.6565,Bitget,DOGE/USDT,2022-11-09T11:38:17.244Z,0.000266
0.08458,3000,0.084302,8091.2332,Bitget,DOGE/USDT,2022-11-09T11:38:17.244Z,0.000278
0.084588,22902.363,0.084292,12472.4655,Bitget,DOGE/USDT,2022-11-09T11:38:17.244Z,0.000296
0.084598,6047.91,0.084282,11750.0773,Bitget,DOGE/USDT,2022-11-09T11:38:17.244Z,0.000316
0.084608,11595.6661,0.084281,3000.0033,Bitget,DOGE/USDT,2022-11-09T11:38:17.244Z,0.000327
0.084618,36471.8282,0.08428,4455,Bitget,DOGE/USDT,2022-11-09T11:38:17.244Z,0.000338
0.084621,3000.002,0.084272,34393.5826,Bitget,DOGE/USDT,2022-11-09T11:38:17.244Z,0.000349
0.084622,6435,0.084266,434908.2012,Bitget,DOGE/USDT,2022-11-09T11:38:17.244Z,0.000356
0.084624,3000,0.084262,71349.9738,Bitget,DOGE/USDT,2022-11-09T11:38:17.244Z,0.000362
0.084626,3000.0011,0.084255,9603,Bitget,DOGE/USDT,2022-11-09T11:38:17.244Z,0.000371
0.084628,542083.4007,0.084252,64603.6532,Bitget,DOGE/USDT,2022-11-09T11:38:17.244Z,0.000376
0.08463,14528.2995,0.084242,40480.187,Bitget,DOGE/USDT,2022-11-09T11:38:17.244Z,0.000388
0.084628,437,0.084574,750,BitMart,DOGE/USDT,2022-11-09T11:38:28.775Z,5.40E-05
0.084642,1692,0.084572,1141,BitMart,DOGE/USDT,2022-11-09T11:38:28.775Z,7.00E-05
0.084699,140908,0.08457,844,BitMart,DOGE/USDT,2022-11-09T11:38:28.775Z,0.000129
0.084774,82732,0.084569,411,BitMart,DOGE/USDT,2022-11-09T11:38:28.775Z,0.000205
0.084824,50909,0.084567,1558,BitMart,DOGE/USDT,2022-11-09T11:38:28.775Z,0.000257
0.084874,146977,0.084565,627,BitMart,DOGE/USDT,2022-11-09T11:38:28.775Z,0.000309
0.084949,128598,0.084564,608,BitMart,DOGE/USDT,2022-11-09T11:38:28.775Z,0.000385
0.084992,76813,0.084562,670,BitMart,DOGE/USDT,2022-11-09T11:38:28.775Z,0.00043
0.085034,142590,0.08456,413,BitMart,DOGE/USDT,2022-11-09T11:38:28.775Z,0.000474
0.0851,74986,0.084559,723,BitMart,DOGE/USDT,2022-11-09T11:38:28.775Z,0.000541
0.08517,136190,0.084557,898,BitMart,DOGE/USDT,2022-11-09T11:38:28.775Z,0.000613
0.085236,154837,0.084555,448,BitMart,DOGE/USDT,2022-11-09T11:38:28.775Z,0.000681
0.085279,153086,0.084552,670,BitMart,DOGE/USDT,2022-11-09T11:38:28.775Z,0.000727
